Pet ID,Name,Status,Publish Date,Organization ID,City,State,Breed,Age,Gender,Size,Spayed or Neutered,House Trained,Special Needs,Shots Current,Date Collected,Days Available
55150320,Venus,adoptable,2022-03-30,GA217,Atlanta,GA,Cane Corso,Adult,Female,Large,False,False,False,False,2022-04-26,27
47706923,Oakley,adoptable,2020-03-27,CA2261,Auburn,GA,Australian Shepherd,Young,Male,Medium,True,True,False,True,2022-04-26,760
55063790,Jubilee,adoptable,2022-03-22,GA150,Madison,GA,Pug,Adult,Male,Medium,True,False,False,True,2022-04-26,35
47113029,Uncle Buck,adoptable,2020-01-14,GA914,Decatur,GA,Shepherd,Young,Male,Medium,False,False,False,False,2022-04-26,833
55119598,Chewie,adoptable,2022-03-26,GA718,Columbus,GA,Terrier,Adult,Male,Medium,True,False,False,True,2022-04-26,31
54711741,Cujo (Run 32) ,adoptable,2022-02-22,GA733,Columbus,GA,Mixed Breed,Adult,Male,Large,True,False,False,True,2022-04-26,63
54803959,Albies,adoptable,2022-03-01,GA718,Columbus,GA,Chocolate Labrador Retriever,Adult,Male,Large,True,False,False,True,2022-04-26,56
55338816,Morgan,adoptable,2022-04-19,GA508,Atlanta,GA,Labrador Retriever,Adult,Male,Medium,True,True,False,True,2022-04-26,7
54252827,Gilbert,adoptable,2022-01-16,GA335,Atlanta,GA,Mixed Breed,Young,Male,Large,True,False,False,False,2022-04-26,100
55349255,Beauty,adoptable,2022-04-20,GA793,Macon,GA,Shepherd,Baby,Female,Medium,True,False,False,True,2022-04-26,6
54657441,Barrett,adoptable,2022-02-17,GA718,Columbus,GA,German Shepherd Dog,Senior,Male,Large,False,False,False,True,2022-04-26,68
54252767,Lyon,adoptable,2022-01-16,GA335,Atlanta,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,100
55130864,Laurel (Ready To Go Home May 2022),adoptable,2022-03-28,NH77,Chamblee,GA,White German Shepherd,Adult,Female,Medium,True,True,False,True,2022-04-26,29
54470529,Tasha (Run 23) ,adoptable,2022-02-01,GA733,Columbus,GA,Mixed Breed,Adult,Female,Large,True,False,False,True,2022-04-26,84
55252279,Buick,adoptable,2022-04-08,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,18
54987586,Maverick 03-1545,adoptable,2022-03-15,GA926,Tyrone,GA,Pit Bull Terrier,Baby,Male,Small,True,False,False,True,2022-04-26,42
55034513,Chris,adoptable,2022-03-19,GA66,Albany,GA,Pit Bull Terrier,Adult,Male,Medium,False,False,False,True,2022-04-26,38
54929241,Iceland,adoptable,2022-03-10,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Large,True,False,False,False,2022-04-26,47
54971169,Ken 03-1333,adoptable,2022-03-14,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Male,Medium,True,False,False,True,2022-04-26,43
55032470,Duncan Hines,adoptable,2022-03-19,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,False,2022-04-26,38
55282453,Ozzy,adoptable,2022-04-12,GA862,Athens,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,14
54300697,Kenya,adoptable,2022-01-20,GA299,Douglasville,GA,Labrador Retriever,Adult,Female,Large,False,False,False,True,2022-04-26,96
53772331,Brody,adoptable,2021-12-03,GA168,Perry,GA,Pointer,Young,Male,Large,True,False,False,True,2022-04-26,144
54255542,Huckle Barkle Finn,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,True,False,False,False,2022-04-26,100
55175649,Enola,adoptable,2022-04-01,GA537,Dacula,GA,German Shepherd Dog,Adult,Female,Large,False,True,False,True,2022-04-26,25
55034609,Jester,adoptable,2022-03-19,GA66,Albany,GA,Bull Terrier,Young,Male,Medium,False,False,False,True,2022-04-26,38
55259989,Radley,adoptable,2022-04-10,GA620,Barnesville,GA,Australian Cattle Dog / Blue Heeler,Adult,Male,Medium,False,False,False,False,2022-04-26,16
55363069,Bandit,adoptable,2022-04-21,GA257,Appling,GA,Labrador Retriever,Adult,Male,Large,False,False,False,False,2022-04-26,5
55000693,Terra,adoptable,2022-03-16,GA890,Griffin,GA,Pit Bull Terrier,Adult,Female,Medium,True,True,False,True,2022-04-26,41
54734761,Draco,adoptable,2022-02-24,GA697,Atlanta,GA,Pit Bull Terrier,Baby,Male,Large,True,False,False,True,2022-04-26,61
54638976,A100832,adoptable,2022-02-16,GA257,Appling,GA,Pit Bull Terrier,Adult,Male,Medium,False,False,False,False,2022-04-26,69
54232920,Montana,adoptable,2022-01-15,GA75,Hamilton,GA,Terrier,Adult,Female,Medium,True,False,False,False,2022-04-26,101
55358610,Honda,adoptable,2022-04-21,GA217,Atlanta,GA,Labrador Retriever,Young,Female,Medium,True,False,False,False,2022-04-26,5
54252791,Morgan (In Foster),adoptable,2022-01-16,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Large,True,False,False,False,2022-04-26,100
54753619,Valerie 02-2574,adoptable,2022-02-25,GA926,Tyrone,GA,Pit Bull Terrier,Young,Female,Medium,True,False,False,True,2022-04-26,60
54999931,Skribble 6911,adoptable,2022-03-16,GA181,Columbus,GA,Mixed Breed,Adult,Female,Medium,True,False,False,True,2022-04-26,41
55205835,Steven 03-1787,adoptable,2022-04-04,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,True,2022-04-26,22
55293442,Cody,adoptable,2022-04-13,GA99,Macon,GA,Labrador Retriever,Baby,Male,Small,False,False,False,False,2022-04-26,13
55343734,Zeus,adoptable,2022-04-19,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,False,False,False,False,2022-04-26,7
54256152,Smiley,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,False,False,False,False,2022-04-26,100
54958902,Robert Dinero,adoptable,2022-03-12,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,False,2022-04-26,45
55367068,Connor,adoptable,2022-04-21,GA423,Chamblee,GA,Mixed Breed,Young,Male,Small,False,False,False,False,2022-04-26,5
55314258,Aleeya,adoptable,2022-04-15,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,11
55333923,Pen 109 Boi Hw+,adoptable,2022-04-18,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,True,2022-04-26,8
50165123,Roxy Rocket,adoptable,2020-12-30,GA620,Barnesville,GA,Pointer,Baby,Female,Medium,False,False,False,True,2022-04-26,482
54636921,Isaac,adoptable,2022-02-16,GA857,Norwood,GA,Cane Corso,Young,Male,Extra Large,True,True,False,True,2022-04-26,69
55363434,Golett,adoptable,2022-04-21,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,5
55322068,Summer,adoptable,2022-04-16,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Small,False,False,False,False,2022-04-26,10
54421051,Hersey,adoptable,2022-01-28,GA340,Tucker,GA,Chocolate Labrador Retriever,Adult,Male,Large,True,True,False,True,2022-04-26,88
55401661,Eden,adoptable,2022-04-25,GA553,Warner Robins,GA,Chihuahua,Baby,Female,Small,False,False,False,True,2022-04-26,1
55063738,Simi,adoptable,2022-03-22,GA537,Dacula,GA,German Shepherd Dog,Young,Female,Large,True,False,False,True,2022-04-26,35
55257579,Pen 185 Chocolate,adoptable,2022-04-09,GA357,Lawrenceville,GA,Staffordshire Bull Terrier,Young,Female,Medium,True,False,False,True,2022-04-26,17
53594602,Jurgen,adoptable,2021-11-17,GA680,Atlanta,GA,Boxer,Young,Male,Medium,True,True,False,True,2022-04-26,160
54255520,Waka Flocka Flame,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,False,False,False,False,2022-04-26,100
55099242,Jonah,adoptable,2022-03-24,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,False,False,False,False,2022-04-26,33
50244523,Piper,adoptable,2021-01-17,AL48,Atlanta,GA,Weimaraner,Adult,Female,Large,True,True,True,True,2022-04-26,464
54255544,Rango,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,100
55119433,Banana Foster-Adopted,adoptable,2022-03-26,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,True,False,False,False,2022-04-26,31
54973626,Missy,adoptable,2022-03-14,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,43
55274908,Willy,adoptable,2022-04-11,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,False,False,False,False,2022-04-26,15
54182350,Buster 01-1133,adoptable,2022-01-11,GA926,Tyrone,GA,Beagle,Young,Male,Medium,True,False,False,True,2022-04-26,105
55377296,Milton,adoptable,2022-04-22,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,False,False,False,False,2022-04-26,4
55079945,Tank,adoptable,2022-03-23,GA144,Conyers,GA,Jack Russell Terrier,Baby,Male,Small,False,False,False,True,2022-04-26,34
54507205,Chou-In Foster,adoptable,2022-02-04,GA423,Chamblee,GA,Mixed Breed,Senior,Female,Large,True,False,False,False,2022-04-26,81
55376081,Pumkin,adoptable,2022-04-22,GA423,Chamblee,GA,Mixed Breed,Baby,Female,Small,False,False,False,False,2022-04-26,4
55264932,Cacnea,adoptable,2022-04-10,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,16
54908714,Caterpillar,adoptable,2022-03-09,GA335,Atlanta,GA,Mixed Breed,Senior,Male,Large,True,False,False,False,2022-04-26,48
55372033,Rusty,adoptable,2022-04-22,GA217,Atlanta,GA,Labrador Retriever,Young,Male,Medium,False,False,False,False,2022-04-26,4
55401456,Hope,adoptable,2022-04-25,GA553,Warner Robins,GA,Terrier,Baby,Female,Medium,False,False,False,True,2022-04-26,1
55139948,Ginny,adoptable,2022-03-29,GA66,Albany,GA,Pit Bull Terrier,Adult,Female,Medium,False,False,False,True,2022-04-26,28
55319568,Mika,adoptable,2022-04-16,GA423,Chamblee,GA,Mixed Breed,Young,Female,Medium,False,False,False,False,2022-04-26,10
55390627,Lucy,adoptable,2022-04-24,GA335,Atlanta,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,2
54489698,Nina,adoptable,2022-02-02,GA423,Chamblee,GA,Mixed Breed,Senior,Female,Large,True,False,False,False,2022-04-26,83
53996737,Pen 176 Mcfly Hw Tx,adoptable,2021-12-23,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Male,Medium,True,False,False,True,2022-04-26,124
55195468,Stella,adoptable,2022-04-03,GA423,Chamblee,GA,Mixed Breed,Young,Female,Large,True,False,False,False,2022-04-26,23
55290494,Georgie ,adoptable,2022-04-13,GA18,Jonesboro,GA,Terrier,Adult,Male,Small,True,False,False,True,2022-04-26,13
55292246,Pen 156 Heyoo,adoptable,2022-04-13,GA357,Lawrenceville,GA,Border Collie,Young,Male,Large,True,False,False,True,2022-04-26,13
55034555,Prince,adoptable,2022-03-19,GA66,Albany,GA,Labrador Retriever,Young,Male,Medium,False,False,False,True,2022-04-26,38
29033899,Skylar,adoptable,2014-04-20,GA08,Mcdonough,GA,German Shepherd Dog,Adult,Female,Large,True,False,False,True,2022-04-26,2928
55308520,Trundle,adoptable,2022-04-15,GA793,Macon,GA,Catahoula Leopard Dog,Baby,Male,Medium,True,False,False,True,2022-04-26,11
55310591,Brock,adoptable,2022-04-15,GA718,Columbus,GA,American Bulldog,Baby,Male,Medium,True,False,False,True,2022-04-26,11
55034535,Magnolia,adoptable,2022-03-19,GA66,Albany,GA,Mixed Breed,Young,Female,Medium,False,False,False,True,2022-04-26,38
55343851,Trafalgar,adoptable,2022-04-19,GA423,Chamblee,GA,Mixed Breed,Young,Male,Medium,False,False,False,False,2022-04-26,7
54253005,Colonel,adoptable,2022-01-16,GA335,Atlanta,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,100
55281514,Earl,adoptable,2022-04-12,GA99,Macon,GA,Pit Bull Terrier,Adult,Male,Medium,False,False,False,False,2022-04-26,14
55034518,Buttermilk,adoptable,2022-03-19,GA66,Albany,GA,Terrier,Adult,Male,Small,False,True,False,True,2022-04-26,38
51607763,Ranger,adoptable,2021-05-20,GA918,Marshallville,GA,Great Dane,Young,Male,Large,True,True,False,True,2022-04-26,341
53471111,Lil Mama,adoptable,2021-11-05,GA76,Winder,GA,American Staffordshire Terrier,Adult,Female,Large,False,False,False,True,2022-04-26,172
55185430,Holly,adoptable,2022-04-02,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,24
55383284,Stanford,adoptable,2022-04-23,GA251,Atlanta,GA,Chihuahua,Senior,Male,Small,True,False,False,False,2022-04-26,3
55395927,Sd4,adoptable,2022-04-25,GA357,Lawrenceville,GA,Labrador Retriever,Adult,Male,Large,False,False,False,True,2022-04-26,1
55307674,Nena,adoptable,2022-04-15,GA66,Albany,GA,Pit Bull Terrier,Adult,Female,Large,False,False,False,True,2022-04-26,11
55276399,Cash,adoptable,2022-04-12,GA76,Winder,GA,Boxer,Baby,Male,Large,True,True,False,False,2022-04-26,14
55382715,Gucci Mane,adoptable,2022-04-23,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,True,False,False,False,2022-04-26,3
53445604,Kennedy Davenport,adoptable,2021-11-02,GA941,Decatur,GA,Shih Tzu,Young,Male,Medium,True,False,False,False,2022-04-26,175
54606974,Love,adoptable,2022-02-13,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,False,2022-04-26,72
55264931,Ekans,adoptable,2022-04-10,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,16
50277541,Cooper,adoptable,2021-01-14,GA667,Newnan,GA,Great Pyrenees,Adult,Male,Extra Large,True,True,False,True,2022-04-26,467
54957700,Sweet Cheeks,adoptable,2022-03-12,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Large,True,False,False,False,2022-04-26,45
55034606,Scooby,adoptable,2022-03-19,GA66,Albany,GA,Mixed Breed,Young,Male,Medium,False,False,False,True,2022-04-26,38
55401481,Elizabeth,adoptable,2022-04-25,GA553,Warner Robins,GA,Terrier,Baby,Female,Medium,False,False,False,True,2022-04-26,1
41155616,Holly,adoptable,2018-03-11,GA665,Peachtree City,GA,Labrador Retriever,Adult,Female,Medium,True,True,False,True,2022-04-26,1507
55264723,Bella (2),adoptable,2022-04-10,GA52,Lawrenceville,GA,Bull Terrier,Adult,Female,Large,True,True,False,True,2022-04-26,16
55390637,Plain Jane,adoptable,2022-04-24,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,2
55348868,Trevor,adoptable,2022-04-20,GA66,Albany,GA,Bull Terrier,Adult,Male,Medium,False,False,False,True,2022-04-26,6
55343852,Lengua,adoptable,2022-04-19,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,7
53824234,Buddha,adoptable,2021-12-07,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,False,2022-04-26,140
55358526,Ga/Dover,adoptable,2022-04-21,NY712,Greenville,GA,Brittany Spaniel,Adult,Male,Medium,True,True,False,True,2022-04-26,5
54253022,Dj,adoptable,2022-01-16,GA335,Atlanta,GA,Labrador Retriever,Adult,Male,Medium,True,False,False,False,2022-04-26,100
54223785,Hot Chocolate,adoptable,2022-01-14,GA914,Decatur,GA,Shepherd,Adult,Male,Large,True,False,False,True,2022-04-26,102
55128799,Eugene Remy,adoptable,2022-03-27,GA423,Chamblee,GA,Mixed Breed,Senior,Male,Large,True,False,False,False,2022-04-26,30
55129706,Dave,adoptable,2022-03-27,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,30
55276829,Trixie,adoptable,2022-04-12,GA76,Winder,GA,Shepherd,Young,Female,Medium,True,False,False,False,2022-04-26,14
55351013,Midnite 4716,adoptable,2022-04-20,GA181,Columbus,GA,Mixed Breed,Senior,Female,Medium,True,False,False,True,2022-04-26,6
55181723,Legacy,adoptable,2022-04-01,GA217,Atlanta,GA,Pointer,Baby,Female,Medium,True,False,False,False,2022-04-26,25
55385858,Daisy 10-2637,adoptable,2022-04-23,GA926,Tyrone,GA,Pit Bull Terrier,Adult,Female,Medium,True,False,False,True,2022-04-26,3
55236180,Godfrey,adoptable,2022-04-07,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,False,False,False,False,2022-04-26,19
54873765,Dilly - In Foster,adoptable,2022-03-05,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,52
52972172,Roo,adoptable,2021-09-14,GA665,Peachtree City,GA,Hound,Senior,Female,Large,True,True,False,True,2022-04-26,224
55400830,Pen 217 Derpy,adoptable,2022-04-25,GA357,Lawrenceville,GA,Terrier,Senior,Female,Medium,True,False,False,True,2022-04-26,1
55014321,Cane,adoptable,2022-03-17,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,False,2022-04-26,40
55317890,Mendel (In Foster),adoptable,2022-04-16,GA335,Atlanta,GA,Mixed Breed,Young,Male,Large,True,False,False,False,2022-04-26,10
55374703,Rio,adoptable,2022-04-22,GA718,Columbus,GA,Chihuahua,Adult,Male,Small,True,False,False,True,2022-04-26,4
55197470,Bella Luna,adoptable,2022-04-03,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,True,False,False,False,2022-04-26,23
54353184,Rupert,adoptable,2022-01-23,GA76,Winder,GA,American Bulldog,Young,Male,Medium,False,False,False,False,2022-04-26,93
54427575,Manny,adoptable,2022-01-28,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,False,2022-04-26,88
51240232,Lucy Lu,adoptable,2021-04-16,GA918,Marshallville,GA,Boxer,Young,Female,Medium,True,True,False,True,2022-04-26,375
53009887,Odin,adoptable,2021-09-17,GA718,Columbus,GA,American Bulldog,Adult,Male,Medium,True,False,False,True,2022-04-26,221
52427164,Katie ,adoptable,2021-07-21,GA929,Snellville,GA,Akita,Adult,Female,Large,True,True,False,True,2022-04-26,279
48287696,Mj (Aka Big Mama),adoptable,2020-06-22,NY966,Atlanta,GA,Hound,Senior,Female,Large,True,True,False,True,2022-04-26,673
55275465,Date,adoptable,2022-04-11,GA217,Atlanta,GA,Labrador Retriever,Young,Male,Medium,True,False,False,False,2022-04-26,15
55242382,Chip,adoptable,2022-04-07,GA299,Douglasville,GA,Labrador Retriever,Adult,Male,Medium,False,False,False,True,2022-04-26,19
55316425,Elsa,adoptable,2022-04-16,GA979,Douglas,GA,American Bulldog,Baby,Female,Medium,True,True,False,True,2022-04-26,10
47867631,Jed,adoptable,2020-04-24,GA216,Eastman,GA,Labrador Retriever,Young,Male,Medium,True,False,False,True,2022-04-26,732
54807488,Wes- Adopted,adoptable,2022-03-02,GA423,Chamblee,GA,Mixed Breed,Young,Male,Large,False,False,False,False,2022-04-26,55
55042115,Nick Flury,adoptable,2022-03-19,GA76,Winder,GA,Cocker Spaniel,Young,Male,Medium,False,False,False,False,2022-04-26,38
55283035,Black Jack,adoptable,2022-04-12,GA508,Atlanta,GA,Labrador Retriever,Baby,Male,Medium,False,False,False,True,2022-04-26,14
55375843,Felix,adoptable,2022-04-22,GA217,Atlanta,GA,Black and Tan Coonhound,Young,Male,Medium,True,False,False,False,2022-04-26,4
55319567,Atlantic,adoptable,2022-04-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,False,False,False,False,2022-04-26,10
55217646,Dh1 Mollie Hw++,adoptable,2022-04-05,GA357,Lawrenceville,GA,Labrador Retriever,Senior,Female,Large,True,False,False,True,2022-04-26,21
55378050,Suerte,adoptable,2022-04-22,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,4
54255463,Spotify,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,100
54675707,Lucinda,adoptable,2022-02-18,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,True,False,False,False,2022-04-26,67
53698318,"King, Personality Plus, Pint Sized Cutie!",adoptable,2021-11-28,GA966,Peachtree Corners,GA,Chihuahua,Adult,Male,Small,True,True,False,True,2022-04-26,149
54802778,Spud,adoptable,2022-03-01,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,56
54549964,Mama,adoptable,2022-02-08,GA854,Stone Mountain,GA,Pit Bull Terrier,Adult,Female,Medium,False,True,False,False,2022-04-26,77
55287498,Peaches,adoptable,2022-04-13,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Female,Medium,True,False,False,False,2022-04-26,13
55048680,Jasper,adoptable,2022-03-20,GA52,Lawrenceville,GA,American Bulldog,Young,Male,Large,True,True,False,True,2022-04-26,37
55401657,Cutie Pie,adoptable,2022-04-25,GA553,Warner Robins,GA,Chihuahua,Young,Female,Small,False,False,False,True,2022-04-26,1
54656732,Choco,adoptable,2022-02-17,GA718,Columbus,GA,Mixed Breed,Adult,Male,Large,False,False,False,True,2022-04-26,68
55207833,Beijing,adoptable,2022-04-04,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Medium,True,False,False,False,2022-04-26,22
55402887,C,adoptable,2022-04-26,GA357,Lawrenceville,GA,American Bulldog,Adult,Male,Large,False,False,False,True,2022-04-26,0
54943514,Midnight,adoptable,2022-03-11,GA299,Douglasville,GA,Pit Bull Terrier,Adult,Female,Large,True,False,False,True,2022-04-26,46
55296557,Perry,adoptable,2022-04-14,GA217,Atlanta,GA,Labrador Retriever,Young,Male,Small,True,False,False,False,2022-04-26,12
54403598,Java,adoptable,2022-01-27,GA217,Atlanta,GA,Boxer,Adult,Female,Large,True,False,False,False,2022-04-26,89
54255651,Tess,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,True,False,False,False,2022-04-26,100
54870505,Eloise,adoptable,2022-03-05,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,52
54281422,Allister,adoptable,2022-01-18,GA914,Decatur,GA,Terrier,Adult,Male,Large,True,False,False,True,2022-04-26,98
55367650,Modelo,adoptable,2022-04-21,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,5
55294743,Waltz 04-1323,adoptable,2022-04-13,GA926,Tyrone,GA,Dachshund,Young,Male,Small,False,False,False,True,2022-04-26,13
55312284,Chinook,adoptable,2022-04-15,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Medium,True,False,False,False,2022-04-26,11
55169327,William 02-1433,adoptable,2022-03-31,GA926,Tyrone,GA,Pointer,Baby,Male,Small,True,False,False,True,2022-04-26,26
54709786,Pen 148 Rhino,adoptable,2022-02-22,GA357,Lawrenceville,GA,Pit Bull Terrier,Adult,Male,Large,True,False,False,True,2022-04-26,63
55290808,Samson,adoptable,2022-04-13,GA423,Chamblee,GA,Mixed Breed,Senior,Male,Small,True,False,False,False,2022-04-26,13
55322070,Gouda,adoptable,2022-04-16,GA217,Atlanta,GA,Pit Bull Terrier,Young,Male,Large,True,False,False,False,2022-04-26,10
55015381,Jade,adoptable,2022-03-17,GA553,Warner Robins,GA,Shetland Sheepdog / Sheltie,Baby,Female,Medium,False,False,False,True,2022-04-26,40
54255732,Eggroll,adoptable,2022-01-16,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Medium,True,False,False,False,2022-04-26,100
55173343,Ophelia,adoptable,2022-03-31,GA217,Atlanta,GA,Pit Bull Terrier,Young,Female,Medium,True,False,False,False,2022-04-26,26
55192060,Krystal,adoptable,2022-04-02,GA299,Douglasville,GA,Labrador Retriever,Adult,Female,Medium,False,False,False,True,2022-04-26,24
55156122,Nadira,adoptable,2022-03-30,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,False,False,False,False,2022-04-26,27
55384360,Cookie,adoptable,2022-04-23,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Medium,False,False,False,False,2022-04-26,3
55176835,Pen 165 Midori,adoptable,2022-04-01,GA357,Lawrenceville,GA,Australian Cattle Dog / Blue Heeler,Adult,Female,Large,True,False,False,True,2022-04-26,25
54271003,Little Senior Beagle/Basset,adoptable,2022-01-17,GA986,Mauk,GA,Beagle,Senior,Male,Medium,True,False,False,True,2022-04-26,99
54872521,Alessia,adoptable,2022-03-05,GA423,Chamblee,GA,Mixed Breed,Adult,Female,Large,True,False,False,False,2022-04-26,52
53276288,Zeus,adoptable,2021-10-15,GA918,Marshallville,GA,German Shepherd Dog,Adult,Male,Large,True,True,False,True,2022-04-26,193
55126994,Katie,adoptable,2022-03-27,GA319,Peachtree City,GA,Pit Bull Terrier,Young,Female,Medium,False,False,False,True,2022-04-26,30
54941807,Relicanth-In Foster,adoptable,2022-03-11,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,46
55069035,Bobby,adoptable,2022-03-22,GA219,Augusta,GA,Pit Bull Terrier,Adult,Male,Medium,True,False,False,False,2022-04-26,35
54696977,Freckles,adoptable,2022-02-21,GA423,Chamblee,GA,Mixed Breed,Adult,Male,Large,True,False,False,False,2022-04-26,64
55355533,Pen 144 Quibble,adoptable,2022-04-20,GA357,Lawrenceville,GA,Pit Bull Terrier,Young,Male,Medium,True,False,False,True,2022-04-26,6
55172165,Buddy Boy,adoptable,2022-03-31,GA99,Macon,GA,Labrador Retriever,Young,Male,Medium,False,False,False,False,2022-04-26,26
54618439,Langston,adoptable,2022-02-14,GA319,Peachtree City,GA,Hound,Young,Male,Large,False,False,False,True,2022-04-26,71
55127073,Grant,adoptable,2022-03-27,GA319,Peachtree City,GA,Labrador Retriever,Baby,Male,Medium,False,False,False,True,2022-04-26,30
55125873,Ozzy,adoptable,2022-03-27,GA217,Atlanta,GA,Bullmastiff,Young,Male,Large,True,False,False,False,2022-04-26,30
55387895,Artemis,adoptable,2022-04-24,GA83,Fayetteville,GA,Yellow Labrador Retriever,Young,Female,Medium,True,False,False,True,2022-04-26,2
55402259,Murphy,adoptable,2022-04-26,GA508,Atlanta,GA,Labrador Retriever,Adult,Male,Medium,True,True,False,True,2022-04-26,0
50515849,Fiji,adoptable,2021-02-10,GA918,Marshallville,GA,Boxer,Young,Female,Medium,True,True,False,True,2022-04-26,440
55287457,Cookie,adoptable,2022-04-13,GA793,Macon,GA,Labrador Retriever,Adult,Male,Large,True,False,False,True,2022-04-26,13
55367418,Lexi,adoptable,2022-04-21,GA217,Atlanta,GA,Boerboel,Senior,Female,Large,False,False,False,False,2022-04-26,5
54612955,Weasel,adoptable,2022-02-14,GA217,Atlanta,GA,Pit Bull Terrier,Adult,Male,Medium,True,False,False,False,2022-04-26,71
53480505,Raquel,adoptable,2021-11-05,GA152,Washington,GA,Pit Bull Terrier,Adult,Female,Large,False,False,False,True,2022-04-26,172
55330055,Bella,adoptable,2022-04-18,GA1020,Jackson,GA,Cane Corso,Young,Female,Large,True,False,False,True,2022-04-26,8
55297111,Emma,adoptable,2022-04-14,GA217,Atlanta,GA,Labrador Retriever,Baby,Female,Small,True,False,False,False,2022-04-26,12
55383285,Canela,adoptable,2022-04-23,GA251,Atlanta,GA,American Bulldog,Adult,Female,Medium,True,False,False,False,2022-04-26,3
55323554,Kyra,adoptable,2022-04-17,GA150,Madison,GA,Miniature Pinscher,Senior,Female,Medium,True,False,False,True,2022-04-26,9
34274781,Yazmin,adoptable,2016-01-19,GA667,Newnan,GA,Great Pyrenees,Young,Female,Extra Large,True,False,False,True,2022-04-26,2289
